x,y,z,intensity,classification
150.14893,77.61458,152.73483,59.922157,2
56.81805,51.353004,152.63301,110.91317,5
99.799255,97.59013,151.8172,63.56236,5
75.85825,38.073593,151.21606,159.59006,2
125.653725,92.05243,152.9098,94.877174,2
37.161358,17.96545,150.39769,114.954704,5
190.69095,24.705585,152.53185,181.82478,2
56.58117,24.041687,151.5796,60.35649,5
1.5870901,78.18232,151.1054,93.08824,5
42.267952,123.92943,151.0474,200.68819,2
149.19322,26.462873,151.3149,156.99355,2
91.55059,47.711353,151.15332,149.29674,2
168.00801,95.51766,153.47513,165.13957,2
37.186604,67.66466,151.72186,68.97562,2
53.84072,145.6338,150.70944,75.926994,2
122.10559,72.95782,153.54533,120.01312,5
10.59634,100.96642,150.48508,72.230545,2
46.37494,45.465385,152.50777,91.26919,5
51.886765,6.181564,151.80081,174.82025,2
171.36267,92.20179,153.31964,161.34259,2
43.37714,60.17944,151.56642,172.0077,2
49.711723,106.81493,151.67038,172.09026,2
130.25256,99.8197,153.11395,195.84615,2
47.504745,147.50534,150.3832,171.39023,2
157.4294,111.16529,153.9381,199.58467,2
113.82781,120.531204,152.42107,139.29736,2
24.364,128.31084,150.92056,211.68811,2
31.67885,94.77749,151.23071,159.83315,2
170.45892,21.302097,151.78043,163.18193,2
146.43092,131.28896,153.52231,167.80486,2
80.76723,147.7286,153.52573,132.17705,5
99.428024,34.53829,152.88889,199.38426,2
107.22718,113.221855,151.97113,183.98248,2
35.027954,73.17509,151.50336,199.48444,2
0.42356464,3.487902,149.92659,105.171005,5
73.55932,103.64147,151.59373,177.61327,2
173.76576,20.204206,151.8778,160.95216,2
80.841606,26.229872,152.5912,186.30408,2
21.930628,49.626457,151.19722,174.03635,2
23.547585,112.120186,150.832,183.20387,2
104.675095,71.46559,151.72948,83.62716,2
168.49585,76.741394,152.32516,196.81194,2
32.037624,87.67645,151.31491,133.6634,2
108.21884,34.702087,152.90065,102.816574,2
160.81732,48.311623,151.76851,167.6382,2
74.175446,13.453108,152.30356,193.60141,2
129.07207,138.0275,152.99368,154.29103,2
100.727066,14.004533,152.65526,170.83107,2
147.40439,1.8979607,151.59654,145.22147,2
138.2092,82.24342,154.06158,78.754456,5
121.48522,139.39442,152.83919,180.42757,2
124.12255,39.71802,153.6659,82.99988,5
178.09784,36.72508,154.10933,96.58691,5
158.39046,121.20526,155.1159,126.7225,5
89.41728,101.52109,151.50346,72.49232,2
151.01195,149.94621,153.56128,192.57526,2
168.66238,21.374723,151.74986,189.65675,2
196.716,124.89862,154.6738,166.88795,2
28.768414,10.444549,150.6993,74.86045,5
88.24682,41.88597,151.7642,171.7656,2
113.736496,75.87412,151.97435,172.64973,2
64.112045,39.075993,150.04398,180.82858,2
167.15025,72.388275,152.94862,104.530594,5
163.20515,99.56149,155.32178,148.02176,5
9.145689,128.86172,151.40456,58.389885,5
196.74483,52.753788,152.52953,216.16522,2
124.71694,141.49179,154.3582,116.86554,5
161.76859,137.85385,154.13997,181.45416,2
106.97687,22.686213,152.7252,163.85794,2
126.51928,69.457466,151.40475,172.8993,2
139.52101,104.80619,153.8057,121.54853,2
9.677151,3.9786649,150.52681,137.26233,5
145.34036,143.18489,153.33705,194.89084,2
120.37446,26.396152,152.28516,90.997345,2
38.085285,100.00818,152.93681,96.44091,5
60.779713,60.070454,151.87505,193.10936,2
116.25478,128.32553,152.66414,83.08659,2
136.99438,30.420618,151.55234,197.74164,2
57.171642,21.964542,152.83354,131.65419,5
97.186745,48.471012,151.29335,154.78104,2
59.046978,144.91396,150.58626,186.51917,2
161.74709,66.910255,150.95995,222.02777,2
87.43131,19.503744,153.26093,90.073456,5
90.49283,132.53145,153.55185,88.810646,5
56.404358,18.335144,152.80232,97.144455,5
115.66441,34.333553,152.4653,184.87871,2
96.3111,145.35675,152.39749,212.7561,2
74.58349,120.27105,152.47813,134.10016,5
107.962585,58.1646,151.95544,67.82981,5
3.4740956,58.84739,150.69966,105.92451,2
163.29709,59.344887,151.02985,149.51376,2
120.52888,37.525944,152.27087,157.65536,2
185.88933,49.78408,152.55179,193.77919,2
73.56846,129.36172,152.61987,73.05858,5
141.03534,71.06941,151.6522,79.2297,2
150.72194,22.466444,151.80061,142.49509,5
151.02759,21.34643,151.27922,163.08446,2
35.47574,50.064713,151.37338,31.870916,2
36.124462,3.0820875,152.08827,60.776344,5
7.443207,63.334854,150.67418,201.08603,2
158.01929,59.588245,150.93892,166.35661,2
8.123712,135.14873,152.05153,94.85971,5
79.53446,75.738716,153.73772,84.53963,5
175.95401,82.84998,152.80176,179.82455,2
97.01323,58.723877,151.09845,79.08809,2
118.45519,101.210106,152.43188,123.89187,2
64.12845,47.255886,150.71524,92.32215,2
57.659073,35.719448,149.90175,82.39245,2
72.23428,46.319534,151.15617,105.42781,5
109.04098,4.8208017,152.33234,44.98035,2
89.446556,70.89618,151.87231,194.29872,2
69.860985,118.8753,151.39134,182.73888,2
174.54414,123.35546,155.66988,51.818485,5
162.56583,62.07037,150.8606,163.34564,2
147.10686,71.62843,151.69934,171.93175,2
176.47406,23.83035,152.04904,184.3096,2
163.404,67.55232,150.99376,149.83838,2
113.88791,27.118252,153.1922,110.1452,5
106.14756,48.034996,151.74797,153.74995,2
90.98505,4.2393775,152.4097,181.9016,2
95.088356,18.591106,154.45769,99.602684,5
52.55519,82.77352,152.29167,75.73634,2
9.91635,105.477715,151.96906,87.18055,5
106.69835,92.382614,151.77872,100.98772,2
119.31443,72.36733,153.15897,80.09331,5
130.18808,126.88512,153.03252,177.38907,2
58.836716,119.06326,151.36177,179.05951,2
21.057028,1.8291017,150.6816,71.978615,2
143.85155,28.405529,151.90704,57.65016,5
142.43584,33.363953,152.78012,88.74742,5
132.10889,147.42154,153.01239,198.8436,2
135.5621,77.892654,152.63652,181.80688,2
162.54855,142.6289,154.43774,48.962914,2
82.8996,61.71811,151.97682,95.76351,2
12.035516,35.409714,151.27942,90.93817,2
21.565908,15.232801,150.35695,115.14914,5
109.40577,80.81153,151.98439,178.4947,2
158.92038,4.3940015,151.45378,169.97089,2
24.011818,42.268414,151.327,141.4307,2
42.336147,40.60883,150.77724,166.31026,2
189.42802,64.82977,151.08267,190.17984,2
179.32455,45.53736,154.19453,102.76931,5
177.09561,78.47983,153.81702,127.43644,5
155.57504,50.241497,151.66986,187.02367,2
136.17877,126.583336,154.91406,100.49813,5
147.6012,20.734905,151.29251,161.90222,2
137.70763,5.240434,151.57162,164.14615,2
123.270645,28.81756,152.10289,61.976254,2
118.56386,27.042757,152.2624,164.35301,2
198.5655,27.278524,152.74687,179.92802,2
163.28949,116.45832,153.9454,208.96661,2
58.87158,18.15062,152.49406,81.33524,5
6.698049,100.89611,150.2858,180.6586,2
85.41992,59.51123,151.44405,193.61188,2
50.25935,148.1213,150.3228,188.46393,2
96.48443,127.976944,151.98627,188.59822,2
154.82889,45.516396,151.61263,163.93123,2
147.94913,66.53643,150.93318,181.46793,2
42.55671,55.11555,151.41318,192.33978,2
50.213474,141.76259,152.30795,121.35107,5
128.71089,17.151358,151.76677,65.177536,2
79.02124,148.21141,151.53482,150.55638,2
118.33597,38.25505,152.48459,80.59587,2
84.59644,71.591484,151.91055,117.52073,2
50.07304,40.578835,150.29129,184.78877,2
151.30318,2.1900818,151.52907,120.77641,2
17.067425,71.280785,150.77968,47.59923,2
196.43716,40.644802,152.86902,177.43533,2
40.586006,44.989677,151.2369,180.26085,2
55.867165,47.256466,151.00848,135.78447,2
47.98886,59.283463,151.66325,185.91197,2
176.23895,29.453907,152.18423,71.16468,2
166.87477,93.782104,153.49016,197.42549,2
56.972412,103.58789,151.79726,151.14671,2
139.52379,128.84998,153.29318,196.21646,2
116.493164,141.20966,153.67702,85.477974,2
183.06085,140.52042,155.17622,86.65214,2
25.36077,19.792843,149.6046,174.67574,2
99.38188,68.693855,151.72055,182.67819,2
151.02467,68.18551,151.11111,104.97847,2
109.682205,91.24507,151.91115,191.14948,2
78.67896,139.89099,151.50441,58.009464,2
153.78557,52.02491,151.51038,141.11395,2
146.10497,79.85473,153.01181,162.84863,2
60.55711,43.497208,150.7848,50.840614,5
185.26643,102.3894,153.44804,188.0764,2
61.033123,30.096426,150.63953,196.86746,2
137.27367,122.04932,153.34465,75.148224,2
50.334675,76.56748,152.35094,52.609745,5
103.29481,147.54533,154.25253,79.35573,5
29.74021,32.277702,150.88539,44.864166,2
119.936195,103.42016,153.13406,130.86172,5
180.0312,144.52477,156.87724,66.255,5
182.59854,53.941822,152.46042,79.0253,5
140.51619,149.87408,153.25859,164.67403,2
82.41933,142.39653,152.44023,99.94719,5
190.45154,26.330776,152.61336,191.7829,2
40.500587,122.67989,151.14514,85.38921,2
140.62167,111.061935,153.52315,176.97122,2
109.96163,105.49468,153.30675,118.12657,5
117.1826,74.240875,151.97745,102.69206,2
158.29807,114.48478,153.96066,166.71469,2
99.138535,103.80891,151.5453,179.60432,2
62.59944,27.622066,151.18414,180.6395,2
27.349878,24.658142,150.00385,163.34846,2
28.194035,69.888306,151.18794,181.80058,2
26.000523,126.58985,150.90599,162.34439,2
121.07667,120.49506,154.23544,96.03176,5
47.594364,134.68762,150.78801,92.10491,2
120.251686,134.67044,152.92099,124.23726,2
90.24306,2.0838943,152.34079,93.6778,2
121.3963,28.452568,152.24777,168.24554,2
117.21016,48.86373,153.50145,103.74485,5
106.59382,128.19246,152.33696,81.78753,2
150.90382,36.84272,151.43423,181.06764,2
112.996994,28.966703,152.54713,142.6868,2
117.47716,108.54145,152.38893,189.35364,2
16.53363,86.92792,150.93962,153.14075,5
4.6365986,21.278557,151.85123,105.9861,5
87.99761,0.19885565,153.27881,121.81536,5
5.3873563,10.652905,149.35382,187.35161,2
3.301221,49.778522,150.99217,68.934006,2
40.41038,54.9981,152.97453,111.39022,5
121.62908,81.986176,152.42659,157.22382,2
76.15006,6.935055,152.32423,190.65103,2
111.39296,101.560104,152.03264,146.85217,2
58.2026,32.512337,150.0352,211.99916,2
93.60523,73.09652,151.8046,219.28221,2
167.56909,36.82493,151.93988,177.12134,2
115.49699,62.43758,150.72948,114.62083,2
157.85948,100.479454,153.69221,164.78949,2
2.735105,48.1498,150.88985,138.75313,2
68.06013,113.99507,151.53802,202.73471,2
153.12144,118.71968,153.82707,215.56017,2
103.12068,71.4865,151.82422,204.44252,2
139.41113,119.88632,153.48602,160.71915,2
124.76342,44.76006,152.10435,96.71083,2
61.057037,71.68533,152.18053,116.55588,2
154.45642,1.4057043,151.51309,167.3082,2
50.878086,61.011395,151.70284,155.37177,2
55.735764,63.31695,152.95721,91.41295,5
107.39986,74.4525,151.85329,166.11247,2
148.58797,22.312857,151.2174,182.54475,2
176.23201,49.22818,152.29263,162.63626,2
131.53096,145.34784,153.70908,92.70191,5
3.437185,0.09858231,149.09702,89.36292,5
84.28765,8.337243,152.52742,90.88057,2
48.49465,100.57653,152.03555,50.058952,2
92.587326,77.289024,151.74603,171.9561,2
97.68579,65.229706,151.5997,87.62694,2
93.75453,117.054115,152.2154,82.60879,5
172.89372,70.69967,151.41278,72.01588,2
174.9979,0.78527516,151.49837,174.48384,2
116.866104,74.489174,152.03342,225.21617,2
120.32376,50.967815,151.86911,74.19422,5
144.58954,15.799944,153.2331,121.13892,5
28.718897,57.99061,152.89777,85.80115,5
131.53424,101.52484,153.16666,189.76607,2
171.34615,1.6471965,151.53276,151.55762,2
185.4882,46.583656,152.69669,188.2672,2
165.39029,98.61082,153.58345,121.90216,2
76.048584,66.00393,152.0268,171.23257,2
109.420616,0.18475142,152.10023,150.38895,2
102.7681,122.96923,152.05966,205.32323,2
14.014926,144.28801,152.51218,102.96893,5
57.91626,65.24298,151.97357,73.34918,2
51.462547,46.309372,151.86748,82.175476,5
76.47146,31.718262,152.04053,168.05241,2
15.491188,57.108334,151.75826,108.448296,5
137.65172,54.318943,152.10591,95.297,5
131.17659,109.12656,154.47813,93.49125,5
15.524857,145.57841,151.38817,171.6908,2
53.206173,4.30442,152.62877,111.36922,5
18.761148,54.436615,151.17795,171.67632,2
78.77249,75.67659,151.92834,183.65854,2
165.39644,7.3456817,151.5029,179.17796,2
135.15494,7.337294,151.63925,193.26753,2
68.134834,102.55095,153.32217,115.04969,5
180.74065,16.96185,152.19301,72.26751,2
59.93299,141.3611,151.87698,105.6829,5
19.354065,46.109413,151.19028,174.27805,2
62.77729,137.29013,150.79005,179.01799,2
77.55009,87.9403,153.50597,70.709946,5
137.51587,131.62799,153.19922,181.7048,2
120.19025,5.965302,152.56854,129.02435,5
12.023653,9.91238,149.09283,187.04294,2
22.358194,79.534706,151.39282,39.090298,5
132.36497,64.94666,150.7759,180.78409,2
72.097855,0.92440575,152.20372,190.39792,2
3.949443,128.42184,151.03636,196.8402,2
32.221073,83.369774,151.27197,92.27831,2
3.4200356,105.25985,151.39896,85.57994,5
148.59515,21.48135,152.71262,53.556507,5
19.666391,77.082565,150.88998,65.771286,2
22.673609,16.069414,149.44772,158.3815,2
104.49528,103.0206,153.2032,59.44229,5
112.91907,122.19143,152.41776,98.11427,2
76.13475,7.6537,152.30647,175.05232,2
80.798775,26.664305,152.54483,149.36063,2
32.6237,127.10772,152.28336,66.73047,5
174.8029,34.89177,152.2881,102.51494,2
154.55923,3.2752812,152.52849,48.51738,5
109.53362,117.664215,153.97351,85.81062,5
50.839977,44.317684,150.76884,145.27794,2
20.474985,48.735504,151.25415,177.24187,2
176.94485,61.619926,151.10574,168.40273,2
24.433464,92.98428,150.82227,142.66777,2
48.98849,29.775812,149.53847,144.83496,2
48.121914,53.322365,151.61879,50.587227,2
70.87277,121.00577,151.35814,172.44223,2
39.89147,97.23098,152.55211,79.709435,5
109.431786,98.12332,151.97049,183.95949,2
167.84547,3.4972866,151.51245,173.7326,2
14.739443,0.43378887,149.80371,186.27696,2
36.48299,46.33594,151.26393,180.90242,2
134.46771,129.3849,154.48143,68.004974,5
132.45619,23.615381,151.69847,73.56906,2
118.55241,132.16049,152.66408,178.48242,2
170.06921,71.34429,151.41402,105.44601,2
11.718527,76.59878,150.74542,115.22886,2
24.489166,38.26069,151.2938,226.50667,2
125.75977,58.333076,151.38644,76.85324,5
57.20192,52.55105,151.79225,72.360695,5
98.16767,47.26675,151.59659,84.37297,2
138.01677,35.9383,151.55371,157.81041,2
113.18279,66.16089,151.16667,147.66449,2
44.065018,148.59834,150.76309,109.118774,5
12.191423,82.29422,151.3579,123.105156,5
0.43569875,129.42168,152.50323,100.40982,5
153.33083,48.439857,153.0465,52.4543,5
19.65135,148.52061,151.48882,104.64948,5
77.48763,82.57399,151.8272,170.50589,2
67.72664,103.924,151.69183,163.92738,2
44.742844,82.30414,151.89429,177.8732,2
109.49457,88.78412,152.25694,72.6778,5
14.145027,123.09918,151.33832,48.054935,5
188.51369,0.51217705,151.6411,172.12567,2
199.25201,16.556007,152.4525,175.28174,2
2.617334,103.43232,150.31477,183.17009,2
162.90683,117.11678,154.64992,51.408314,5
74.68016,124.561485,151.59476,76.93304,2
36.279903,114.25359,151.1857,197.09978,2
67.736305,32.63558,151.10358,81.89544,2
83.89724,43.599663,151.58116,127.57029,5
192.15346,11.62399,152.1509,181.05582,2
86.49259,77.47996,151.79042,64.45726,2
150.91647,79.901985,152.93257,213.53905,2
51.98265,91.734215,152.12679,64.21333,2
158.43102,46.141872,153.02977,72.36979,5
85.196846,110.136826,151.4456,174.99117,2
10.476931,124.48796,151.34555,77.77052,5
64.01379,99.04197,152.36028,52.298878,5
109.442474,23.602283,152.6847,146.95016,2
120.913956,144.50638,152.87831,168.95996,2
182.61781,111.90066,153.89914,208.39685,2
180.79169,132.94547,154.79877,185.4156,2
22.08207,54.516174,151.21024,187.1566,2
196.85822,72.97992,153.2489,92.5881,5
177.20486,144.49515,155.11043,159.60901,2
156.08524,87.50653,153.45174,171.47437,2
178.49889,83.31533,152.79375,160.88268,2
25.691933,23.155302,149.93912,171.28012,2
151.52957,100.11544,153.73192,166.1816,2
170.7845,0.40304327,151.45567,237.264,2
36.09035,145.92986,150.54823,113.4162,2
169.70044,102.07782,153.67809,189.44203,2
136.97792,44.259438,151.63072,120.30778,2
123.48767,70.01829,152.8985,92.124,5
79.58642,44.033558,150.76472,97.22724,2
164.81613,128.72757,154.19035,182.43521,2
76.03877,48.99241,150.63148,168.52191,2
82.21125,142.12514,153.06935,125.67266,5
19.155272,38.75861,151.30554,142.43657,2
5.7417693,109.227165,150.52286,140.79225,2
198.27126,121.52079,154.5139,170.19925,2
74.43548,111.8312,151.48929,136.78348,2
65.71836,82.99833,152.06863,155.18303,2
64.631165,99.313354,151.82928,167.78067,2
171.65636,55.13033,152.90854,45.538017,5
150.64719,75.12454,153.00072,91.71404,5
179.6129,109.04838,155.19391,96.85546,5
106.01054,112.59329,151.88356,215.31421,2
157.46211,146.71263,153.87074,160.76,2
87.28326,0.28866252,152.28008,181.3773,2
50.125927,44.766445,151.17216,59.56027,5
89.83267,149.75862,152.16516,95.536446,2
122.39259,135.69536,154.51431,77.29043,5
90.05076,57.0902,151.80638,87.70118,5
102.77202,51.825874,152.88,73.56265,5
130.0554,32.023846,151.80675,172.28444,2
51.794388,128.0402,150.94589,87.408676,2
147.04752,121.026405,153.71283,146.24101,2
148.6672,49.69229,151.66562,108.7178,2
92.23305,131.83308,152.03067,116.11716,2
73.89171,32.345173,151.79744,153.56227,2
139.6206,146.74545,153.26886,69.35136,2
3.9957817,82.34855,150.21208,176.73097,2
61.952885,81.96568,152.0096,190.93535,2
48.258575,138.82568,150.51562,189.23497,2
101.51231,106.36416,151.63445,164.22392,2
194.35638,122.158104,154.51141,202.71825,2
169.47012,4.944196,151.67043,101.452095,2
101.996925,52.80147,150.87502,159.40715,2
167.28229,80.14606,152.77211,110.64463,2
25.249739,40.16188,151.27287,190.88504,2
157.11673,40.523453,151.64917,175.10822,2
60.785255,134.0762,150.87625,78.328415,2
145.00977,32.082695,151.42665,85.46147,2
172.82999,61.332718,151.78827,112.41641,5
123.01209,77.00171,152.19743,181.45163,2
55.26822,18.860231,151.43391,163.95102,2
17.24254,139.48656,151.18332,165.60168,2
8.737352,48.17533,151.1118,206.53142,2
15.316002,26.083187,150.98137,172.13345,2
45.83443,80.70628,151.88574,194.87411,2
99.307465,122.67529,151.91754,193.59431,2
134.3002,57.4059,152.18108,74.991776,5
195.1823,96.71709,155.22841,115.84364,5
80.44445,112.70341,151.48149,175.8582,2
7.900112,95.76396,150.43349,48.5921,2
101.07584,44.184963,152.16219,199.96945,2
143.09828,126.22247,154.3683,88.76788,5
90.30459,99.32952,151.45549,218.24786,2
13.33484,7.0710344,150.51207,25.619755,5
184.8069,42.968227,152.66103,167.87064,2
120.247574,141.31097,152.82762,169.32002,2
25.336239,31.68378,151.16942,103.27916,2
159.16306,19.254707,152.42664,77.62436,5
44.440174,128.99408,150.85405,182.4828,2
77.588135,129.27187,152.6703,78.9047,5
93.69371,46.03857,151.42007,157.37738,2
91.6544,82.15547,151.59045,182.2331,2
169.4035,28.451822,152.30182,91.27462,5
128.13052,114.07296,153.62308,83.15551,5
64.29848,138.58525,150.85205,179.321,2
195.7296,36.23361,153.87482,94.81103,5
186.50453,27.854918,154.29788,84.109215,5
46.34123,70.9014,151.78851,106.350235,2
21.657911,128.06929,150.99205,164.79431,2
154.98624,5.498481,151.4158,174.8618,2
136.92693,45.21388,152.50581,88.14165,5
142.89528,98.69069,153.62378,171.11438,2
142.27261,82.23558,154.20596,41.126343,5
172.8483,98.65431,153.50409,203.31044,2
20.61688,126.51086,150.97507,180.25085,2
108.46145,128.32962,152.36,208.48184,2
178.27386,100.48636,153.41606,185.78886,2
132.9363,128.97986,153.5588,112.196846,5
179.60515,101.44618,153.48169,80.06592,2
169.33632,123.44842,155.73729,124.69183,5
125.54955,125.36536,152.86745,191.23212,2
107.14852,99.4962,151.7713,190.01999,2
4.5546083,131.93607,151.23901,228.85194,2
164.86029,108.199455,154.65878,71.15097,5
141.6931,17.451765,151.35692,55.7711,2
62.780922,45.31692,150.4666,219.36026,2
78.96023,66.57642,153.71907,97.204475,5
128.7697,116.50153,153.07387,211.28157,2
8.747795,142.72214,151.47311,163.50195,2
82.17399,71.632866,151.99475,68.34624,2
95.45467,71.29872,151.80972,119.02538,2
18.111477,12.140033,149.99115,37.648502,5
57.693794,29.940697,150.30525,202.77536,2
194.14377,101.71617,153.46129,175.65024,2
122.08302,92.45327,152.56497,73.82848,2
100.79699,38.769756,152.80756,88.60878,2
41.542397,131.40097,150.79645,79.05156,2
126.38598,66.01859,150.90251,148.069,2
159.42462,69.878685,151.3046,147.32858,2
91.09166,108.043816,151.99693,93.21935,5
175.95251,140.72905,154.94957,214.90175,2
116.87771,3.5827167,152.07947,200.50813,2
66.549644,53.07885,151.47708,97.184006,2
190.75826,19.986666,152.37642,209.6167,2
90.23555,87.42211,151.5898,206.1814,2
80.139275,132.40274,152.80373,89.99396,5
128.54594,5.290345,151.77652,158.97852,2
151.48508,67.4426,151.54326,73.16658,5
20.04545,53.02493,151.23283,130.39574,2
192.16841,127.4627,155.28107,106.33895,5
143.79056,111.23709,153.69788,195.8529,2
107.96798,127.69198,152.32858,184.31648,2
128.29012,94.81498,152.96204,181.38066,2
140.78874,82.80559,153.37717,125.07343,2
105.6215,35.843464,152.808,209.84236,2
87.59644,70.28507,151.91699,185.99704,2
166.83095,10.950514,151.5294,78.30052,2
185.35388,8.977765,151.95103,160.98122,2
13.154174,69.54541,150.70308,222.21123,2
0.6219339,14.44465,150.12401,119.50613,2
102.56939,17.091156,152.72311,184.85953,2
40.41495,11.07768,151.27388,115.459,2
59.76525,123.86701,151.1879,187.02724,2
84.05811,95.934845,151.49118,192.39536,2
87.20852,74.19025,151.8403,187.7389,2
2.9576309,44.267315,150.94873,112.5868,2
174.74515,125.785904,154.36418,168.7845,2
175.62312,121.43773,154.81871,78.40184,5
127.3916,85.43334,152.81429,162.01509,2
125.99841,4.8487496,151.85234,183.94528,2
176.70021,88.10867,153.14752,181.29483,2
66.030624,16.021072,152.04309,192.303,2
68.50592,130.10278,151.1485,149.84868,2
5.051653,130.45229,151.17223,175.29614,2
192.95888,32.328087,152.83199,65.729774,2
118.99824,107.16002,152.5156,171.2219,2
91.91405,20.508663,152.84305,186.53297,2
44.943546,86.599785,151.8722,64.08166,2
106.0303,118.68646,152.155,85.344765,2
164.17339,6.1474743,151.52625,164.43541,2
107.445496,145.37666,152.67223,226.97928,2
136.0141,79.345345,153.46793,102.014946,5
125.31762,101.74933,152.83688,203.53772,2
55.39622,81.9141,152.0737,170.11427,2
130.51714,94.62548,153.30089,81.643166,2
54.257675,99.054146,152.39388,135.21353,5
65.203316,6.19157,152.0933,196.24536,2
86.3038,3.850341,152.447,185.67784,2
173.54195,33.008575,152.11708,154.98735,2
88.171844,86.64832,151.59752,180.26262,2
123.42629,145.45706,152.88391,210.54437,2
31.064636,106.69945,151.27322,84.96991,2
133.75955,10.833637,151.6123,204.75679,2
149.10295,22.724419,151.55072,54.29189,2
59.482845,77.67509,152.03316,157.87747,2
17.929754,99.90895,150.53142,170.09322,2
124.403946,44.51615,151.97308,158.62352,2
187.82832,19.894495,152.37814,58.567654,2
4.6627226,71.79669,150.72833,53.51715,5
174.5813,141.27435,155.92622,63.850838,5
156.68198,43.40755,151.71776,204.68544,2
112.55773,6.650186,154.02168,50.581787,5
175.79378,2.0845857,151.53087,109.88724,2
84.774666,128.79863,151.7152,132.7214,2
35.226933,45.193153,151.29257,196.11208,2
64.08115,28.836504,151.15887,178.246,2
7.2280674,11.644814,149.45183,178.02493,2
79.45723,109.32739,151.4918,223.47018,2
89.11022,64.48486,151.74066,219.8175,2
184.59799,22.606205,152.30937,175.88756,2
133.27574,100.95889,153.26688,199.67902,2
19.055046,93.4089,150.62418,157.78877,2
100.758255,57.893867,152.36043,112.23192,5
169.31024,0.7182397,151.48656,128.69511,2
83.38553,42.180786,151.36288,169.97957,2
14.063099,101.34425,150.61325,80.29876,2
173.35248,126.75297,154.39401,169.81621,2
133.89226,146.74811,153.05182,164.32779,2
174.14005,107.56558,153.78665,116.50185,2
44.52836,0.21455374,151.74857,182.19666,2
170.63516,143.28293,154.69814,187.17816,2
10.191687,124.278015,150.9469,170.24153,2
127.00255,137.38571,152.98943,124.11161,2
139.04457,64.677986,150.75146,151.50119,2
6.4890537,36.17769,151.1198,168.74585,2
18.68115,110.6823,150.81808,107.13246,2
9.738467,130.75447,151.16835,188.89374,2
39.49149,46.401123,151.92233,126.85083,5
111.32792,2.3531697,152.24226,111.14399,2
101.86518,134.57341,152.43846,137.08145,2
98.14763,66.38486,153.06728,74.2414,5
21.717566,60.608963,151.12239,201.19417,2
139.79922,137.07722,153.24495,130.04109,2
37.11136,90.08643,152.27171,90.135445,5
31.566513,2.8298795,151.40396,122.767204,2
155.74602,49.276165,151.64278,166.33331,2
12.259573,60.27941,151.98576,101.45682,5
1.6358031,138.96872,151.4363,205.47012,2
145.99057,126.23362,154.64465,88.74701,5
28.233221,3.2061017,150.9652,151.54616,2
42.070763,119.635796,151.32957,128.96768,2
90.73247,48.310665,152.17987,83.25993,5
146.18196,122.96502,153.616,197.16656,2
196.01668,131.81679,155.3309,64.37617,5
76.994095,124.28139,151.42819,188.47728,2
55.729706,11.154195,151.76074,33.174175,2
114.13617,23.126162,152.56012,86.156,2
166.48814,143.59123,154.44609,49.047794,2
4.205335,93.42866,150.19994,152.70914,2
138.72781,146.39238,153.15114,63.48744,2
3.3709757,24.377192,150.88075,175.89793,2
142.04523,77.363304,152.66489,184.50131,2
40.6195,90.64745,151.68771,162.18698,2
97.24109,132.47186,153.59508,112.624306,5
136.14835,12.559677,153.16393,124.41332,5
50.837196,20.766287,150.91118,159.26364,2
10.761705,93.461685,150.32195,220.12167,2
183.19467,80.54631,152.50665,183.54553,2
198.62352,45.326233,152.97055,153.07755,2
23.529472,46.84421,151.24492,175.3638,2
111.61419,147.82065,152.84985,170.9419,2
36.38049,41.79965,151.4386,127.58646,5
71.35819,70.23571,152.01305,199.9663,2
85.435455,76.119156,151.83296,169.1581,2
161.87328,116.9722,154.44142,149.16823,5
184.1398,9.6357975,153.70776,127.8354,5
114.53587,118.357605,153.01402,86.6521,5
183.82423,71.67369,151.4041,91.12694,2
41.71121,27.520182,149.5447,201.85211,2
154.00658,2.1286173,151.46112,213.39323,2
85.95591,13.476949,152.63544,207.31874,2
87.225784,41.48151,151.79517,133.72328,2
23.947222,116.45017,150.87067,162.33255,2
181.971,67.57816,151.02226,199.20534,2
45.857178,10.319831,152.33498,108.07661,5
49.511303,15.852832,153.05818,82.12367,5
13.569932,27.45939,151.09888,211.37157,2
120.49874,99.96065,152.53151,171.13428,2
148.2504,110.4085,153.79018,125.95119,2
39.664074,18.036345,150.31993,159.35196,2
172.46687,36.11842,152.17487,202.93617,2
190.38348,47.46386,152.78795,98.02672,2
13.953839,24.477715,152.57376,63.129738,5
13.921087,12.122436,150.0861,77.47872,5
87.692024,51.181786,150.69102,156.12285,2
129.05675,21.953379,151.77353,190.00362,2
125.78796,17.886383,152.17528,71.96654,2
106.628685,34.783424,152.8544,76.22741,2
131.74141,27.934227,153.18512,41.70783,5
57.196285,123.61741,152.82564,86.88359,5
178.25462,26.324602,152.20125,76.814995,2
106.06814,123.33168,153.33156,123.4134,5
175.3831,141.71996,156.84898,101.76323,5
121.85828,22.408579,152.1649,158.73132,2
134.31999,128.14534,153.1847,71.733536,2
39.586155,21.3258,149.7967,170.20885,2
1.9800775,29.693998,150.91553,90.47533,2
190.96301,54.327175,152.28845,172.79324,2
33.835423,79.63073,151.75435,89.18282,5
166.69931,82.06174,152.92575,207.55786,2
67.751945,84.11126,152.6667,93.629395,5
124.90975,27.492064,151.9912,200.85324,2
85.645386,44.059685,151.2593,191.50533,2
151.07423,47.52469,151.57593,71.518005,2
